"Area","Year","Item","Unit","Value","per_sqkm","land_cover_percent","Continent"
"Pakistan",2011,"Roundwood","m3",33720000,43.7422166874222,5.26865919468659,"Asia"
"Pakistan",2012,"Pulp for paper","tonnes",452000,0.586342880863429,5.22685502283105,"Asia"
"Pakistan",2012,"Roundwood","m3",33720000,43.7422166874222,5.22685502283105,"Asia"
"Pakistan",2012,"Wood fuel","m3",29660000,38.4755085097551,5.22685502283105,"Asia"
"Pakistan",2012,"Wood pulp","tonnes",82000,0.106371938563719,5.22685502283105,"Asia"
"Pakistan",2013,"Roundwood","m3",33720000,43.7422166874222,5.18505085097551,"Asia"
"Pakistan",2013,"Wood fuel","m3",29660000,38.4755085097551,5.18505085097551,"Asia"
"Pakistan",2013,"Pulp for paper","tonnes",452000,0.586342880863429,5.18505085097551,"Asia"
"Pakistan",2013,"Wood pulp","tonnes",82000,0.106371938563719,5.18505085097551,"Asia"
"Pakistan",2004,"Wood pulp","tonnes",61000,0.0791303445413035,5.6354400166044,"Asia"
"Pakistan",2004,"Wood fuel","m3",26000000,33.7276878372769,5.6354400166044,"Asia"
"Pakistan",2004,"Roundwood","m3",29790000,38.6441469489415,5.6354400166044,"Asia"
"Pakistan",2004,"Pulp for paper","tonnes",386000,0.500726442507264,5.6354400166044,"Asia"
"Pakistan",2005,"Pulp for paper","tonnes",413000,0.535751349107514,5.58127724159402,"Asia"
"Pakistan",2005,"Wood pulp","tonnes",63000,0.0817247820672478,5.58127724159402,"Asia"
"Pakistan",2005,"Roundwood","m3",30410000,39.4484225819842,5.58127724159402,"Asia"
"Pakistan",2005,"Wood fuel","m3",26500000,34.376297218763,5.58127724159402,"Asia"
"Pakistan",2006,"Roundwood","m3",30450000,39.5003113325031,5.52711446658364,"Asia"
"Pakistan",2006,"Wood pulp","tonnes",63000,0.0817247820672478,5.52711446658364,"Asia"
"Pakistan",2006,"Wood fuel","m3",26500000,34.376297218763,5.52711446658364,"Asia"
"Pakistan",2006,"Pulp for paper","tonnes",413000,0.535751349107514,5.52711446658364,"Asia"
"Pakistan",2007,"Wood fuel","m3",29520000,38.293897882939,5.47295169157327,"Asia"
"Pakistan",2007,"Pulp for paper","tonnes",426000,0.552615193026152,5.47295169157327,"Asia"
"Pakistan",2007,"Wood pulp","tonnes",66000,0.0856164383561644,5.47295169157327,"Asia"
"Pakistan",2007,"Roundwood","m3",33560000,43.5346616853466,5.47295169157327,"Asia"
"Pakistan",2008,"Wood fuel","m3",29660000,38.4755085097551,5.41878891656289,"Asia"
"Pakistan",2008,"Pulp for paper","tonnes",452000,0.586342880863429,5.41878891656289,"Asia"
"Pakistan",2008,"Wood pulp","tonnes",82000,0.106371938563719,5.41878891656289,"Asia"
"Pakistan",2008,"Roundwood","m3",33720000,43.7422166874222,5.41878891656289,"Asia"
"Pakistan",2009,"Pulp for paper","tonnes",452000,0.586342880863429,5.36462614155251,"Asia"
"Pakistan",2009,"Wood pulp","tonnes",82000,0.106371938563719,5.36462614155251,"Asia"
"Pakistan",2009,"Roundwood","m3",33720000,43.7422166874222,5.36462614155251,"Asia"
"Pakistan",2009,"Wood fuel","m3",29660000,38.4755085097551,5.36462614155251,"Asia"
"Pakistan",2010,"Wood pulp","tonnes",82000,0.106371938563719,5.31046336654213,"Asia"
"Pakistan",2010,"Roundwood","m3",33720000,43.7422166874222,5.31046336654213,"Asia"
"Pakistan",2010,"Pulp for paper","tonnes",452000,0.586342880863429,5.31046336654213,"Asia"
"Pakistan",2014,"Wood fuel","m3",29533349,38.3112144562059,5.14324667911997,"Asia"
"Pakistan",2014,"Pulp for paper","tonnes",452000,0.586342880863429,5.14324667911997,"Asia"
"Pakistan",2014,"Roundwood","m3",33593349,43.577922633873,5.14324667911997,"Asia"
"Pakistan",2014,"Wood pulp","tonnes",82000,0.106371938563719,5.14324667911997,"Asia"
"Pakistan",2015,"Roundwood","m3",33593349,43.577922633873,5.10144250726443,"Asia"
"Pakistan",2015,"Wood pulp","tonnes",82000,0.106371938563719,5.10144250726443,"Asia"
"Pakistan",2015,"Pulp for paper","tonnes",452000,0.586342880863429,5.10144250726443,"Asia"
"Pakistan",2015,"Wood fuel","m3",29533349,38.3112144562059,5.10144250726443,"Asia"
"Pakistan",2016,"Pulp for paper","tonnes",452000,0.586342880863429,5.04781548360316,"Asia"
"Pakistan",2016,"Wood fuel","m3",29533349,38.3112144562059,5.04781548360316,"Asia"
"Pakistan",2016,"Wood pulp","tonnes",82000,0.106371938563719,5.04781548360316,"Asia"
"Pakistan",2016,"Roundwood","m3",33593349,43.577922633873,5.04781548360316,"Asia"
"Pakistan",2017,"Wood pulp","tonnes",82000,0.106371938563719,4.99418845994188,"Asia"
"Pakistan",2017,"Roundwood","m3",33593349,43.577922633873,4.99418845994188,"Asia"
"Pakistan",2017,"Wood fuel","m3",29533349,38.3112144562059,4.99418845994188,"Asia"
"Pakistan",2017,"Pulp for paper","tonnes",452000,0.586342880863429,4.99418845994188,"Asia"
"Pakistan",2018,"Wood fuel","m3",29533349,38.3112144562059,4.94056143628061,"Asia"
"Pakistan",2018,"Pulp for paper","tonnes",452000,0.586342880863429,4.94056143628061,"Asia"
"Pakistan",2018,"Roundwood","m3",33593349,43.577922633873,4.94056143628061,"Asia"
"Pakistan",2018,"Wood pulp","tonnes",82000,0.106371938563719,4.94056143628061,"Asia"
"Pakistan",2019,"Wood pulp","tonnes",82000,0.106371938563719,4.88693441261934,"Asia"
"Pakistan",2019,"Wood fuel","m3",29533349,38.3112144562059,4.88693441261934,"Asia"
"Panama",1994,"Wood fuel","m3",1339478,18.0182674199623,61.0881894000538,"North America"
"Panama",1995,"Roundwood","m3",1452677,19.5409873553941,60.8658864675814,"North America"
"Panama",1995,"Wood fuel","m3",1332878,17.9294861447404,60.8658864675814,"North America"
"Panama",1996,"Roundwood","m3",1418311,19.0787059456551,60.6435835351089,"North America"
"Panama",1990,"Wood fuel","m3",1408745,18.9500269034167,61.9774011299435,"North America"
"Panama",1990,"Roundwood","m3",1517044,20.4068334678504,61.9774011299435,"North America"
"Panama",1991,"Roundwood","m3",1476094,19.8559860102233,61.7550981974711,"North America"
"Panama",1991,"Wood fuel","m3",1384095,18.6184422921711,61.7550981974711,"North America"
"Panama",1992,"Roundwood","m3",1482613,19.9436776970675,61.5327952649987,"North America"
"Panama",1992,"Wood fuel","m3",1362814,18.3321764864138,61.5327952649987,"North America"
"Panama",1993,"Roundwood","m3",1468855,19.7586090933549,61.3104923325262,"North America"
"Panama",1993,"Wood fuel","m3",1349056,18.1471078827011,61.3104923325262,"North America"
"Panama",1994,"Roundwood","m3",1459277,19.6297686306161,61.0881894000538,"North America"
"Panama",2007,"Wood fuel","m3",1172900,15.7775087436104,58.6795130481571,"North America"
"Panama",2008,"Roundwood","m3",1322500,17.789884315308,58.5259617971482,"North America"
"Panama",2008,"Wood fuel","m3",1157500,15.5703524347592,58.5259617971482,"North America"
"Panama",2009,"Wood fuel","m3",1142585,15.369720204466,58.3724105461393,"North America"
"Panama",2009,"Roundwood","m3",1312585,17.6565106268496,58.3724105461393,"North America"
"Panama",2010,"Roundwood","m3",1304086,17.5421845574388,58.2188592951305,"North America"
"Panama",2010,"Wood fuel","m3",1128086,15.1746838848534,58.2188592951305,"North America"
"Panama",2011,"Wood fuel","m3",1111826,14.9559591068066,58.0652945924132,"North America"
"Panama",2011,"Roundwood","m3",1298826,17.4714285714286,58.0652945924132,"North America"
"Panama",2012,"Wood fuel","m3",1096036,14.7435566316922,57.911729889696,"North America"
"Panama",2012,"Roundwood","m3",1286036,17.2993812214151,57.911729889696,"North America"
"Panama",2013,"Wood fuel","m3",1080699,14.5372477804681,57.7581651869788,"North America"
"Panama",2013,"Roundwood","m3",1270699,17.093072370191,57.7581651869788,"North America"
"Panama",2014,"Wood fuel","m3",1065798,14.336803874092,57.6046004842615,"North America"
"Panama",2014,"Roundwood","m3",1316798,17.7131826741996,57.6046004842615,"North America"
"Panama",2015,"Roundwood","m3",1309817,17.6192762980899,57.4510357815443,"North America"
"Panama",2015,"Wood fuel","m3",1051317,14.14200968523,57.4510357815443,"North America"
"Panama",2016,"Wood fuel","m3",1035435,13.9283696529459,57.2974979822437,"North America"
"Panama",1996,"Wood fuel","m3",1326012,17.8371267150928,60.6435835351089,"North America"
"Panama",1997,"Roundwood","m3",1411884,18.9922518159806,60.4212806026365,"North America"
"Panama",1997,"Wood fuel","m3",1314584,17.6834005918752,60.4212806026365,"North America"
"Panama",1998,"Wood fuel","m3",1301168,17.502932472424,60.1989776701641,"North America"
"Panama",1998,"Roundwood","m3",1306168,17.5701910142588,60.1989776701641,"North America"
"Panama",1999,"Roundwood","m3",1338191,18.0009550712941,59.9766747376917,"North America"
"Panama",1999,"Wood fuel","m3",1290191,17.3552730696798,59.9766747376917,"North America"
"Panama",2000,"Roundwood","m3",1326654,17.8457627118644,59.7543718052193,"North America"
"Panama",2000,"Wood fuel","m3",1279654,17.2135324186172,59.7543718052193,"North America"
"Panama",2001,"Roundwood","m3",1334760,17.954802259887,59.6008205542104,"North America"
"Panama",2001,"Wood fuel","m3",1263760,16.9997309658327,59.6008205542104,"North America"
"Panama",2002,"Roundwood","m3",1337388,17.9901533494754,59.4472693032015,"North America"
"Panama",2002,"Wood fuel","m3",1248388,16.7929513048157,59.4472693032015,"North America"
"Panama",2003,"Wood fuel","m3",1233521,16.5929647565241,59.2937180521926,"North America"
"Panama",2003,"Roundwood","m3",1333521,17.9381355932203,59.2937180521926,"North America"
"Panama",2004,"Wood fuel","m3",1219137,16.3994753833737,59.1401668011837,"North America"
"Panama",2004,"Roundwood","m3",1312137,17.6504842615012,59.1401668011837,"North America"
"Panama",2005,"Roundwood","m3",1360218,18.2972558514931,58.9866155501749,"North America"
"Panama",2005,"Wood fuel","m3",1205218,16.2122410546139,58.9866155501749,"North America"
"Panama",2006,"Roundwood","m3",1348827,18.1440274414851,58.833064299166,"North America"
"Panama",2006,"Wood fuel","m3",1188827,15.9917541027711,58.833064299166,"North America"
"Panama",2007,"Roundwood","m3",1333900,17.9432337906914,58.6795130481571,"North America"
"Panama",2020,"Wood fuel","m3",990355,13.3219666397633,56.6833467850417,"North America"
"Panama",2020,"Roundwood","m3",1397355,18.796811945117,56.6833467850417,"North America"
"Panama",2016,"Roundwood","m3",1289435,17.3451035781544,57.2974979822437,"North America"
"Panama",2017,"Roundwood","m3",1399082,18.8200430454668,57.1439601829432,"North America"
"Panama",2017,"Wood fuel","m3",1019992,13.7206349206349,57.1439601829432,"North America"
"Panama",2018,"Roundwood","m3",1411970,18.9934086629002,56.9904223836427,"North America"
"Panama",2018,"Wood fuel","m3",1004970,13.5185633575464,56.9904223836427,"North America"
"Panama",2019,"Roundwood","m3",1397355,18.796811945117,56.8368845843422,"North America"
"Panama",2019,"Wood fuel","m3",990355,13.3219666397633,56.8368845843422,"North America"
"Papua New Guinea",2019,"Wood fuel","m3",5533000,12.2179039879875,79.2507446009804,"Oceania"
"Papua New Guinea",2017,"Roundwood","m3",9605000,21.2096453650135,79.399718456035,"Oceania"
"Papua New Guinea",2018,"Roundwood","m3",9605000,21.2096453650135,79.3252316389171,"Oceania"
"Papua New Guinea",2018,"Wood fuel","m3",5533000,12.2179039879875,79.3252316389171,"Oceania"
"Papua New Guinea",2016,"Roundwood","m3",9573000,21.1389833502628,79.4742054939716,"Oceania"
"Papua New Guinea",2017,"Wood fuel","m3",5533000,12.2179039879875,79.399718456035,"Oceania"
"Papua New Guinea",2003,"Wood fuel","m3",5533000,12.2179039879875,80.042931590337,"Oceania"
"Papua New Guinea",2004,"Wood fuel","m3",5533000,12.2179039879875,80.021052643201,"Oceania"
"Papua New Guinea",2004,"Roundwood","m3",7865000,17.3673983129444,80.021052643201,"Oceania"
"Papua New Guinea",2005,"Wood fuel","m3",5533000,12.2179039879875,79.999173696065,"Oceania"
"Papua New Guinea",2019,"Roundwood","m3",9605000,21.2096453650135,79.2507446009804,"Oceania"
"Papua New Guinea",2020,"Wood fuel","m3",5533000,12.2179039879875,79.1762575630438,"Oceania"
"Papua New Guinea",2020,"Roundwood","m3",9605000,21.2096453650135,79.1762575630438,"Oceania"
"Papua New Guinea",2000,"Roundwood","m3",7842000,17.3166099898423,80.1085684317449,"Oceania"
"Papua New Guinea",2001,"Wood fuel","m3",5533000,12.2179039879875,80.0866894846089,"Oceania"
"Papua New Guinea",2001,"Roundwood","m3",7340000,16.2080996334408,80.0866894846089,"Oceania"
"Papua New Guinea",2002,"Roundwood","m3",7780000,17.1797023362629,80.064810537473,"Oceania"
"Papua New Guinea",2002,"Wood fuel","m3",5533000,12.2179039879875,80.064810537473,"Oceania"
"Papua New Guinea",2003,"Roundwood","m3",8010000,17.6875855672835,80.042931590337,"Oceania"
"Papua New Guinea",1990,"Wood fuel","m3",5533000,12.2179039879875,80.3773351587687,"Oceania"
"Papua New Guinea",1990,"Roundwood","m3",8188000,18.0806430243342,80.3773351587687,"Oceania"
"Papua New Guinea",1991,"Wood fuel","m3",5533000,12.2179039879875,80.3504584198207,"Oceania"
"Papua New Guinea",1991,"Roundwood","m3",8188000,18.0806430243342,80.3504584198207,"Oceania"
"Papua New Guinea",1992,"Roundwood","m3",7997000,17.658879123791,80.3235819016915,"Oceania"
"Papua New Guinea",1992,"Wood fuel","m3",5533000,12.2179039879875,80.3235819016915,"Oceania"
"Papua New Guinea",1993,"Roundwood","m3",8822000,19.4806341915824,80.2967051627435,"Oceania"
"Papua New Guinea",1993,"Wood fuel","m3",5533000,12.2179039879875,80.2967051627435,"Oceania"
"Papua New Guinea",1994,"Roundwood","m3",9272000,20.474318774014,80.2698284237954,"Oceania"
"Papua New Guinea",1994,"Wood fuel","m3",5533000,12.2179039879875,80.2698284237954,"Oceania"
"Papua New Guinea",1995,"Roundwood","m3",8772000,19.3702247935344,80.2429516848474,"Oceania"
"Papua New Guinea",1995,"Wood fuel","m3",5533000,12.2179039879875,80.2429516848474,"Oceania"
"Papua New Guinea",1996,"Roundwood","m3",8772000,19.3702247935344,80.2160751667182,"Oceania"
"Papua New Guinea",1996,"Wood fuel","m3",5533000,12.2179039879875,80.2160751667182,"Oceania"
"Papua New Guinea",1997,"Wood fuel","m3",5533000,12.2179039879875,80.1891984277702,"Oceania"
"Papua New Guinea",1997,"Roundwood","m3",8772000,19.3702247935344,80.1891984277702,"Oceania"
"Papua New Guinea",1998,"Wood fuel","m3",5533000,12.2179039879875,80.1623216888222,"Oceania"
"Papua New Guinea",1998,"Roundwood","m3",8597000,18.9837919003666,80.1623216888222,"Oceania"
"Papua New Guinea",1999,"Roundwood","m3",8597000,18.9837919003666,80.1354449498741,"Oceania"
"Papua New Guinea",1999,"Wood fuel","m3",5533000,12.2179039879875,80.1354449498741,"Oceania"
"Papua New Guinea",2000,"Wood fuel","m3",5533000,12.2179039879875,80.1085684317449,"Oceania"
"Papua New Guinea",2007,"Wood fuel","m3",5533000,12.2179039879875,79.9554158017931,"Oceania"
"Papua New Guinea",2007,"Roundwood","m3",8573000,18.9307953893035,79.9554158017931,"Oceania"
"Papua New Guinea",2008,"Wood fuel","m3",5533000,12.2179039879875,79.9335368546571,"Oceania"
"Papua New Guinea",2008,"Roundwood","m3",8573000,18.9307953893035,79.9335368546571,"Oceania"
"Papua New Guinea",2009,"Wood fuel","m3",5533000,12.2179039879875,79.9116579075211,"Oceania"
"Papua New Guinea",2009,"Roundwood","m3",8437000,18.6304818266131,79.9116579075211,"Oceania"
"Papua New Guinea",2010,"Wood fuel","m3",5533000,12.2179039879875,79.8897789603851,"Oceania"
"Papua New Guinea",2010,"Roundwood","m3",10009000,22.101753301241,79.8897789603851,"Oceania"
"Papua New Guinea",2011,"Wood fuel","m3",5533000,12.2179039879875,79.821561630526,"Oceania"
"Papua New Guinea",2011,"Roundwood","m3",9649000,21.3068056352957,79.821561630526,"Oceania"
"Papua New Guinea",2005,"Roundwood","m3",8147000,17.9901073179349,79.999173696065,"Oceania"
"Papua New Guinea",2006,"Wood fuel","m3",5533000,12.2179039879875,79.977294748929,"Oceania"
"Papua New Guinea",2006,"Roundwood","m3",8523000,18.8203859912556,79.977294748929,"Oceania"
"Papua New Guinea",2013,"Wood fuel","m3",5533000,12.2179039879875,79.6851269708078,"Oceania"
"Papua New Guinea",2014,"Roundwood","m3",10073000,22.2430773307424,79.6169098617674,"Oceania"
"Papua New Guinea",2014,"Wood fuel","m3",5533000,12.2179039879875,79.6169098617674,"Oceania"
"Papua New Guinea",2015,"Roundwood","m3",9573000,21.1389833502628,79.5486925319083,"Oceania"
"Papua New Guinea",2015,"Wood fuel","m3",5533000,12.2179039879875,79.5486925319083,"Oceania"
"Papua New Guinea",2016,"Wood fuel","m3",5533000,12.2179039879875,79.4742054939716,"Oceania"
"Papua New Guinea",2012,"Roundwood","m3",9227208,20.3754096188668,79.7533443006669,"Oceania"
"Papua New Guinea",2012,"Wood fuel","m3",5533000,12.2179039879875,79.7533443006669,"Oceania"
"Papua New Guinea",2013,"Roundwood","m3",9550000,21.0881950271607,79.6851269708078,"Oceania"
"Paraguay",1994,"Wood fuel","m3",5165333,13.0010898565316,61.7270979108986,"South America"
"Paraguay",1993,"Wood fuel","m3",5071666,12.765330984143,62.3699899320413,"South America"
"Paraguay",1993,"Roundwood","m3",8845666,22.2644500377548,62.3699899320413,"South America"
"Paraguay",1994,"Roundwood","m3",9042333,22.7594588472187,61.7270979108986,"South America"
"Paraguay",1990,"Wood fuel","m3",4840835,12.1843317392399,64.2986659954694,"South America"
"Paraguay",1990,"Roundwood","m3",8340835,20.993795620438,64.2986659954694,"South America"
"Paraguay",1991,"Wood fuel","m3",4913346,12.3668411779512,63.6557739743267,"South America"
"Paraguay",1991,"Roundwood","m3",8550346,21.5211326453562,63.6557739743267,"South America"
"Paraguay",1992,"Roundwood","m3",8632956,21.7290611628492,63.012881953184,"South America"
"Paraguay",1992,"Wood fuel","m3",4975956,12.5244299018374,63.012881953184,"South America"
"Paraguay",2006,"Roundwood","m3",10192644,25.654779763403,52.702708280896,"South America"
"Paraguay",2006,"Wood fuel","m3",6148644,15.4760734960987,52.702708280896,"South America"
"Paraguay",2007,"Wood fuel","m3",6252400,15.7372262773723,51.841535363705,"South America"
"Paraguay",2007,"Roundwood","m3",10296400,25.9159325446766,51.841535363705,"South America"
"Paraguay",2008,"Roundwood","m3",10402200,26.1822300528568,50.980362446514,"South America"
"Paraguay",2008,"Wood fuel","m3",6358200,16.0035237855525,50.980362446514,"South America"
"Paraguay",2009,"Wood fuel","m3",6466004,16.2748653410521,50.1191895293229,"South America"
"Paraguay",2009,"Roundwood","m3",10510004,26.4535716083564,50.1191895293229,"South America"
"Paraguay",2010,"Roundwood","m3",10619874,26.7301132645356,49.2580166121319,"South America"
"Paraguay",2010,"Wood fuel","m3",6575874,16.5514069972313,49.2580166121319,"South America"
"Paraguay",2011,"Roundwood","m3",10727532,27.0010873395419,48.2153435690914,"South America"
"Paraguay",2011,"Wood fuel","m3",6683532,16.8223810722376,48.2153435690914,"South America"
"Paraguay",2012,"Roundwood","m3",10837115,27.2769066196829,47.1726705260508,"South America"
"Paraguay",2012,"Wood fuel","m3",6793115,17.0982003523786,47.1726705260508,"South America"
"Paraguay",2013,"Wood fuel","m3",6904658,17.378952932293,46.1299974830103,"South America"
"Paraguay",2013,"Roundwood","m3",10948658,27.5576591995973,46.1299974830103,"South America"
"Paraguay",2014,"Roundwood","m3",11062202,27.8434482758621,45.0873244399698,"South America"
"Paraguay",2014,"Wood fuel","m3",7018202,17.6647420085578,45.0873244399698,"South America"
"Paraguay",1995,"Wood fuel","m3",5279666,13.2888648376542,61.0842058897559,"South America"
"Paraguay",1995,"Roundwood","m3",9267666,23.3266196828593,61.0842058897559,"South America"
"Paraguay",1996,"Wood fuel","m3",5346089,13.4560508431915,60.4413138686131,"South America"
"Paraguay",1996,"Roundwood","m3",9273089,23.3402693178958,60.4413138686131,"South America"
"Paraguay",1997,"Wood fuel","m3",5423784,13.6516083564057,59.7984218474704,"South America"
"Paraguay",1997,"Roundwood","m3",9440784,23.7623559023408,59.7984218474704,"South America"
"Paraguay",1998,"Wood fuel","m3",5464861,13.7549987415052,59.1555298263277,"South America"
"Paraguay",1998,"Roundwood","m3",9453861,23.7952705763906,59.1555298263277,"South America"
"Paraguay",1999,"Wood fuel","m3",5507823,13.863133652152,58.512637805185,"South America"
"Paraguay",1999,"Roundwood","m3",9551823,24.0418399194563,58.512637805185,"South America"
"Paraguay",2000,"Roundwood","m3",9594923,24.1503221746791,57.8697457840423,"South America"
"Paraguay",2000,"Wood fuel","m3",5550923,13.9716159073748,57.8697457840423,"South America"
"Paraguay",2001,"Roundwood","m3",9690197,24.390125849484,57.0085728668512,"South America"
"Paraguay",2001,"Wood fuel","m3",5646197,14.2114195821797,57.0085728668512,"South America"
"Paraguay",2002,"Roundwood","m3",9787375,24.6347218726403,56.1473999496602,"South America"
"Paraguay",2002,"Wood fuel","m3",5743375,14.456015605336,56.1473999496602,"South America"
"Paraguay",2003,"Roundwood","m3",9886503,24.8842260256733,55.2862270324692,"South America"
"Paraguay",2003,"Wood fuel","m3",5842503,14.705519758369,55.2862270324692,"South America"
"Paraguay",2004,"Wood fuel","m3",5943627,14.9600478228039,54.4250541152781,"South America"
"Paraguay",2004,"Roundwood","m3",9987627,25.1387540901082,54.4250541152781,"South America"
"Paraguay",2005,"Wood fuel","m3",6046794,15.2197180971558,53.5638811980871,"South America"
"Paraguay",2005,"Roundwood","m3",10090794,25.3984243644601,53.5638811980871,"South America"
"Paraguay",2017,"Roundwood","m3",11399210,28.6916939340549,42.6384797382331,"South America"
"Paraguay",2017,"Wood fuel","m3",7355210,18.5129876667506,42.6384797382331,"South America"
"Paraguay",2018,"Roundwood","m3",11512581,28.977047571105,41.935393908885,"South America"
"Paraguay",2018,"Wood fuel","m3",7468581,18.7983413038007,41.935393908885,"South America"
"Paraguay",2019,"Wood fuel","m3",7583764,19.0882557261515,41.2323080795369,"South America"
"Paraguay",2019,"Roundwood","m3",11627764,29.2669619934558,41.2323080795369,"South America"
"Paraguay",2020,"Roundwood","m3",11627764,29.2669619934558,40.5292222501888,"South America"
"Paraguay",2020,"Wood fuel","m3",7583764,19.0882557261515,40.5292222501888,"South America"
"Paraguay",2016,"Wood fuel","m3",7243621,18.2321193053108,43.3415655675812,"South America"
"Paraguay",2015,"Wood fuel","m3",7133785,17.9556632267808,44.0446513969293,"South America"
"Paraguay",2015,"Roundwood","m3",11177785,28.1343694940851,44.0446513969293,"South America"
"Paraguay",2016,"Roundwood","m3",11287621,28.4108255726152,43.3415655675812,"South America"
"Peru",2004,"Roundwood","m3",8921000,6.96953125,58.4364203125,"South America"
"Peru",2002,"Wood pulp","tonnes",0,0,58.631425,"South America"
"Peru",2002,"Wood fuel","m3",7335000,5.73046875,58.631425,"South America"
"Peru",2003,"Wood fuel","m3",7300000,5.703125,58.53392265625,"South America"
"Peru",2003,"Pulp for paper","tonnes",17000,0.01328125,58.53392265625,"South America"
"Peru",2003,"Roundwood","m3",8436000,6.590625,58.53392265625,"South America"
"Peru",2003,"Wood pulp","tonnes",0,0,58.53392265625,"South America"
"Peru",2004,"Pulp for paper","tonnes",17000,0.01328125,58.4364203125,"South America"
"Peru",2004,"Wood pulp","tonnes",0,0,58.4364203125,"South America"
"Peru",2007,"Pulp for paper","tonnes",17000,0.01328125,58.14391328125,"South America"
"Peru",2004,"Wood fuel","m3",7300000,5.703125,58.4364203125,"South America"
"Peru",2005,"Wood pulp","tonnes",0,0,58.33891796875,"South America"
"Peru",2005,"Wood fuel","m3",7364000,5.753125,58.33891796875,"South America"
"Peru",2005,"Pulp for paper","tonnes",17000,0.01328125,58.33891796875,"South America"
"Peru",2005,"Roundwood","m3",9106000,7.1140625,58.33891796875,"South America"
"Peru",2006,"Roundwood","m3",9258000,7.2328125,58.241415625,"South America"
"Peru",2006,"Pulp for paper","tonnes",17000,0.01328125,58.241415625,"South America"
"Peru",2006,"Wood pulp","tonnes",0,0,58.241415625,"South America"
"Peru",2006,"Wood fuel","m3",7454000,5.8234375,58.241415625,"South America"
"Peru",2007,"Roundwood","m3",9425200,7.3634375,58.14391328125,"South America"
"Peru",2007,"Wood pulp","tonnes",0,0,58.14391328125,"South America"
"Peru",2007,"Wood fuel","m3",7454000,5.8234375,58.14391328125,"South America"
"Peru",2011,"Wood pulp","tonnes",0,0,57.7177703125,"South America"
"Peru",2011,"Roundwood","m3",8921000,6.96953125,57.7177703125,"South America"
"Peru",2011,"Wood fuel","m3",7425000,5.80078125,57.7177703125,"South America"
"Peru",2011,"Pulp for paper","tonnes",17000,0.01328125,57.7177703125,"South America"
"Peru",2012,"Wood fuel","m3",7308000,5.709375,57.584134375,"South America"
"Peru",2012,"Roundwood","m3",8777000,6.85703125,57.584134375,"South America"
"Peru",2012,"Wood pulp","tonnes",0,0,57.584134375,"South America"
"Peru",2012,"Pulp for paper","tonnes",17000,0.01328125,57.584134375,"South America"
"Peru",2013,"Roundwood","m3",8585000,6.70703125,57.4504984375,"South America"
"Peru",2013,"Wood fuel","m3",7308000,5.709375,57.4504984375,"South America"
"Peru",2013,"Wood pulp","tonnes",0,0,57.4504984375,"South America"
"Peru",2013,"Pulp for paper","tonnes",17000,0.01328125,57.4504984375,"South America"
"Peru",2014,"Wood fuel","m3",7382657,5.76770078125,57.3168625,"South America"
"Peru",2014,"Pulp for paper","tonnes",17000,0.01328125,57.3168625,"South America"
"Peru",2014,"Wood pulp","tonnes",0,0,57.3168625,"South America"
"Peru",2014,"Roundwood","m3",8784720,6.8630625,57.3168625,"South America"
"Peru",2015,"Wood fuel","m3",7150355,5.58621484375,57.1832265625,"South America"
"Peru",2015,"Pulp for paper","tonnes",0,0,57.1832265625,"South America"
"Peru",2015,"Roundwood","m3",8395872,6.559275,57.1832265625,"South America"
"Peru",2015,"Wood pulp","tonnes",0,0,57.1832265625,"South America"
"Peru",2016,"Wood fuel","m3",7332910,5.7288359375,57.0482015625,"South America"
"Peru",2016,"Pulp for paper","tonnes",0,0,57.0482015625,"South America"
"Peru",2016,"Roundwood","m3",8484337,6.62838828125,57.0482015625,"South America"
"Peru",2016,"Wood pulp","tonnes",0,0,57.0482015625,"South America"
"Peru",2017,"Wood pulp","tonnes",0,0,56.9131765625,"South America"
"Peru",2017,"Pulp for paper","tonnes",0,0,56.9131765625,"South America"
"Peru",2017,"Wood fuel","m3",7206962,5.6304390625,56.9131765625,"South America"
"Peru",2017,"Roundwood","m3",8271891,6.46241484375,56.9131765625,"South America"
"Peru",2008,"Roundwood","m3",9119000,7.12421875,58.0464109375,"South America"
"Peru",2008,"Wood fuel","m3",7337000,5.73203125,58.0464109375,"South America"
"Peru",2008,"Wood pulp","tonnes",0,0,58.0464109375,"South America"
"Peru",2008,"Pulp for paper","tonnes",17000,0.01328125,58.0464109375,"South America"
"Peru",2009,"Roundwood","m3",8690000,6.7890625,57.94890859375,"South America"
"Peru",2009,"Wood pulp","tonnes",0,0,57.94890859375,"South America"
"Peru",2009,"Wood fuel","m3",7343000,5.73671875,57.94890859375,"South America"
"Peru",2009,"Pulp for paper","tonnes",17000,0.01328125,57.94890859375,"South America"
"Peru",2010,"Roundwood","m3",8690000,6.7890625,57.85140625,"South America"
"Peru",2010,"Wood pulp","tonnes",0,0,57.85140625,"South America"
"Peru",2010,"Wood fuel","m3",7338000,5.7328125,57.85140625,"South America"
"Peru",2010,"Pulp for paper","tonnes",17000,0.01328125,57.85140625,"South America"
"Peru",1990,"Wood pulp","tonnes",73000,0.05703125,59.725421875,"South America"
"Peru",1990,"Wood fuel","m3",6518000,5.0921875,59.725421875,"South America"
"Peru",1990,"Roundwood","m3",7591300,5.930703125,59.725421875,"South America"
